           time    cpu  task name                       wait time  sch delay   run time
                        [tid/pid]                          (msec)     (msec)     (msec)
    1873.478772 [0001]  kubelet[1863/1862]                 10.053      0.005      0.005 
    1873.496693 [0000]  <idle>                              0.056      0.000     27.736 
    1873.496700 [0000]  kcompactd0[47]                    511.999      0.006      0.007 
    1873.507983 [0002]  <idle>                              0.015      0.000     39.052 
    1873.507990 [0002]  kubelet[1875/1862]                 39.052      0.005      0.006 
    1873.508836 [0001]  <idle>                              0.005      0.000     30.064 
    1873.508840 [0001]  kubelet[1863/1862]                 30.064      0.004      0.004 
    1873.509042 [0002]  <idle>                              0.006      0.000      1.052 
    1873.509054 [0000]  <idle>                              0.007      0.000     12.354 
    1873.509061 [0000]  kubelet[1877/1862]                 40.097      0.005      0.007 
    1873.509092 [0002]  kubelet[1875/1862]                  1.052      0.003      0.050 
    1873.518893 [0001]  <idle>                              0.004      0.000     10.053 
    1873.518898 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1873.528693 [0001]  <idle>                              0.004      0.000      9.795 
    1873.528709 [0001]  kworker/1:1-eve[8804]             287.993      0.007      0.015 
    1873.528717 [0001]  <idle>                              0.015      0.000      0.008 
    1873.528722 [0001]  kworker/1:1-eve[8804]               0.008      0.004      0.005 
    1873.540160 [0002]  <idle>                              0.050      0.000     31.068 
    1873.540202 [0002]  gnome-shell[1240]                 100.094      0.004      0.041 
    1873.568124 [0000]  <idle>                              0.007      0.000     59.062 
    1873.568130 [0000]  kubelet[1877/1862]                 59.062      0.004      0.006 
    1873.569004 [0001]  <idle>                              0.005      0.000     40.281 
    1873.569009 [0001]  kubelet[1863/1862]                 50.106      0.003      0.004 
    1873.569182 [0000]  <idle>                              0.006      0.000      1.052 
    1873.569193 [0002]  <idle>                              0.041      0.000     28.991 
    1873.569205 [0002]  kubelet[1875/1862]                 60.101      0.006      0.012 
    1873.569211 [0000]  kubelet[1877/1862]                  1.052      0.003      0.028 
    1873.570257 [0002]  <idle>                              0.012      0.000      1.051 
    1873.570264 [0002]  kubelet[1875/1862]                  1.051      0.005      0.006 
    1873.571316 [0002]  <idle>                              0.006      0.000      1.051 
    1873.571328 [0000]  <idle>                              0.028      0.000      2.117 
    1873.571334 [0000]  kubelet[1877/1862]                  2.117      0.004      0.006 
    1873.571336 [0002]  kubelet[1875/1862]                  1.051      0.003      0.020 
    1873.579062 [0001]  <idle>                              0.004      0.000     10.053 
    1873.579066 [0001]  kubelet[1863/1862]                 10.053      0.003      0.004 
    1873.586277 [0002]  <idle>                              0.020      0.000     14.940 
    1873.586291 [0002]  containerd[1044/1006]             254.553      0.004      0.013 
    1873.586331 [0000]  <idle>                              0.006      0.000     14.996 
    1873.586356 [0001]  <idle>                              0.004      0.000      7.290 
    1873.586362 [0002]  <idle>                              0.013      0.000      0.071 
    1873.586377 [0002]  containerd[1044/1006]               0.071      0.004      0.014 
    1873.586380 [0003]  <idle>                              0.004      0.000    163.637 
    1873.586382 [0001]  containerd[1118/1006]             254.657      0.005      0.025 
    1873.586391 [0003]  containerd[1101/1006]             257.305      0.005      0.010 
    1873.586396 [0000]  containerd[1126/1006]             257.257      0.003      0.064 
    1873.586469 [0002]  <idle>                              0.014      0.000      0.091 
    1873.586474 [0002]  containerd[1044/1006]               0.091      0.003      0.005 
    1873.608389 [0000]  <idle>                              0.064      0.000     21.993 
    1873.608399 [0000]  kubelet[1877/1862]                 37.055      0.005      0.009 
    1873.609143 [0001]  <idle>                              0.025      0.000     22.760 
    1873.609149 [0001]  kubelet[1863/1862]                 30.076      0.005      0.006 
    1873.609451 [0000]  <idle>                              0.009      0.000      1.051 
    1873.609461 [0002]  <idle>                              0.005      0.000     22.987 
    1873.609473 [0002]  kubelet[1875/1862]                 38.124      0.004      0.011 
    1873.609493 [0000]  kubelet[1877/1862]                  1.051      0.004      0.041 
    1873.619202 [0001]  <idle>                              0.006      0.000     10.053 
    1873.619207 [0001]  kubelet[1863/1862]                 10.053      0.004      0.004 
    1873.624365 [0001]  <idle>                              0.004      0.000      5.158 
    1873.624388 [0001]  kube-proxy[2078/2000]               0.000      0.009      0.023 
    1873.624389 [0002]  <idle>                              0.011      0.000     14.916 
    1873.624419 [0001]  kube-proxy[2000]                    0.000      0.027      0.031 
    1873.624427 [0002]  kube-proxy[2138/2000]               0.000      0.009      0.037 
    1873.624430 [0001]  kube-proxy[2081/2000]               0.000      0.019      0.011 
    1873.624497 [0001]  kube-proxy[2000]                    0.011      0.006      0.066 
    1873.624507 [0002]  <idle>                              0.037      0.000      0.080 
    1873.624523 [0000]  <idle>                              0.041      0.000     15.029 
    1873.624530 [0002]  kube-proxy[2138/2000]               0.080      0.006      0.022 
    1873.624544 [0000]  kube-proxy[2139/2000]               0.000      0.008      0.021 
    1873.625170 [0001]  kube-proxy[2081/2000]               0.066      0.004      0.672 
    1873.625191 [0001]  kube-proxy[2000]                    0.672      0.000      0.021 
    1873.625197 [0001]  kube-proxy[2078/2000]               0.802      0.736      0.006 
    1873.625210 [0001]  kube-proxy[2081/2000]               0.027      0.000      0.012 
    1873.625215 [0001]  kube-proxy[2000]                    0.019      0.004      0.004 
    1873.625273 [0001]  kube-proxy[2081/2000]               0.004      0.000      0.058 
    1873.625278 [0001]  kube-proxy[2078/2000]               0.075      0.007      0.004 
    1873.625287 [0001]  kube-proxy[2000]                    0.062      0.008      0.009 
    1873.625287 [0000]  <idle>                              0.021      0.000      0.742 
    1873.625296 [0000]  kube-proxy[2139/2000]               0.742      0.006      0.009 
    1873.625351 [0001]  kube-proxy[2081/2000]               0.014      0.000      0.063 
    1873.625355 [0001]  kube-proxy[2078/2000]               0.072      0.004      0.004 
    1873.625428 [0001]  kube-proxy[2081/2000]               0.004      0.000      0.072 
    1873.625432 [0001]  kube-proxy[2078/2000]               0.072      0.003      0.004 
    1873.625504 [0001]  kube-proxy[2081/2000]               0.004      0.000      0.072 
    1873.625508 [0001]  kube-proxy[2078/2000]               0.072      0.003      0.004 
    1873.625581 [0001]  kube-proxy[2081/2000]               0.004      0.000      0.072 
    1873.625585 [0001]  kube-proxy[2078/2000]               0.072      0.003      0.004 
    1873.625658 [0001]  kube-proxy[2081/2000]               0.004      0.000      0.072 
    1873.625662 [0001]  kube-proxy[2078/2000]               0.072      0.003      0.004 
    1873.625734 [0001]  kube-proxy[2081/2000]               0.004      0.000      0.072 
    1873.625738 [0001]  kube-proxy[2078/2000]               0.072      0.003      0.003 
    1873.625811 [0001]  kube-proxy[2081/2000]               0.003      0.000      0.072 
    1873.625815 [0001]  kube-proxy[2078/2000]               0.072      0.003      0.004 
    1873.625887 [0001]  kube-proxy[2081/2000]               0.004      0.000      0.072 
    1873.625892 [0001]  kube-proxy[2078/2000]               0.072      0.003      0.004 
    1873.625964 [0001]  kube-proxy[2081/2000]               0.004      0.000      0.072 
    1873.625968 [0001]  kube-proxy[2078/2000]               0.072      0.003      0.003 
    1873.626041 [0001]  kube-proxy[2081/2000]               0.003      0.000      0.073 
    1873.626045 [0001]  kube-proxy[2078/2000]               0.073      0.004      0.004 
    1873.626118 [0001]  kube-proxy[2081/2000]               0.004      0.000      0.072 
    1873.626122 [0001]  kube-proxy[2078/2000]               0.072      0.003      0.003 
    1873.626194 [0001]  kube-proxy[2081/2000]               0.003      0.000      0.072 
    1873.626199 [0001]  kube-proxy[2078/2000]               0.072      0.003      0.004 
    1873.626271 [0001]  kube-proxy[2081/2000]               0.004      0.000      0.072 
