           time    cpu  task name                       wait time  sch delay   run time
                        [tid/pid]                          (msec)     (msec)     (msec)
    2146.780784 [0003]  flanneld[2170/2158]                10.050      0.004      0.020 
    2146.780830 [0003]  flanneld[2172/2158]                 0.518      0.308      0.046 
    2146.780842 [0003]  flanneld[2171/2158]                 0.594      0.040      0.011 
    2146.781727 [0003]  <idle>                              0.078      0.000      0.884 
    2146.781727 [0002]  :15609[15609]                       0.000      0.000      1.363 
    2146.781769 [0003]  flanneld[2339/2158]                 1.230      0.006      0.042 
    2146.781773 [0003]  <idle>                              0.042      0.000      0.004 
    2146.781784 [0003]  flanneld[2171/2158]                 0.931      0.006      0.011 
    2146.781825 [0003]  <idle>                              0.011      0.000      0.040 
    2146.781831 [0003]  flanneld[2339/2158]                 0.056      0.005      0.005 
    2146.781839 [0003]  flanneld[2171/2158]                 0.046      0.012      0.008 
    2146.781897 [0001]  <idle>                              1.228      0.000      7.614 
    2146.781897 [0002]  flanneld[2305/2158]                 1.411      0.024      0.170 
    2146.782002 [0002]  <idle>                              1.533      0.000      0.104 
    2146.782023 [0003]  <idle>                              0.013      0.000      0.184 
    2146.782029 [0003]  flanneld[2339/2158]                 0.192      0.004      0.005 
    2146.782033 [0002]  flanneld[2305/2158]                 0.104      0.007      0.031 
    2146.782084 [0003]  <idle>                              0.005      0.000      0.055 
    2146.782114 [0003]  flanneld[2339/2158]                 0.055      0.003      0.030 
    2146.782121 [0003]  flanneld[2172/2158]                 1.284      0.026      0.007 
    2146.783211 [0003]  <idle>                              0.037      0.000      1.089 
    2146.783226 [0002]  <idle>                              0.031      0.000      1.192 
    2146.783230 [0001]  :-1[-1]                             0.000      0.000      1.333 
    2146.783239 [0003]  flanneld[2171/2158]                 1.371      0.007      0.028 
    2146.783285 [0003]  <idle>                              0.028      0.000      0.045 
    2146.783291 [0003]  flanneld[2171/2158]                 0.045      0.004      0.006 
    2146.783346 [0002]  flanneld[2305/2158]                 1.192      0.007      0.120 
    2146.783347 [0000]  <idle>                              1.316      0.000      7.624 
    2146.783446 [0002]  <idle>                              0.120      0.000      0.099 
    2146.783475 [0003]  <idle>                              0.006      0.000      0.183 
    2146.783481 [0003]  flanneld[2172/2158]                 1.353      0.004      0.006 
    2146.783482 [0002]  flanneld[2305/2158]                 0.099      0.005      0.036 
    2146.783538 [0003]  <idle>                              0.006      0.000      0.056 
    2146.783572 [0003]  flanneld[2172/2158]                 0.056      0.004      0.034 
    2146.783581 [0003]  flanneld[2339/2158]                 1.457      0.031      0.009 
    2146.784708 [0003]  <idle>                              0.043      0.000      1.127 
    2146.784722 [0002]  <idle>                              0.036      0.000      1.239 
    2146.784727 [0000]  :15611[15611]                       0.000      0.000      1.380 
    2146.784733 [0003]  flanneld[2171/2158]                 1.416      0.008      0.024 
    2146.784790 [0003]  <idle>                              0.024      0.000      0.057 
    2146.784797 [0003]  flanneld[2171/2158]                 0.057      0.004      0.006 
    2146.784839 [0003]  <idle>                              0.006      0.000      0.041 
    2146.784839 [0002]  flanneld[2305/2158]                 1.239      0.007      0.117 
    2146.784935 [0002]  <idle>                              0.117      0.000      0.095 
    2146.784982 [0002]  flanneld[2305/2158]                 0.095      0.005      0.046 
    2146.785037 [0002]  flanneld[2339/2158]                 1.400      0.028      0.055 
    2146.785045 [0002]  flanneld[2172/2158]                 1.465      0.045      0.008 
    2146.785180 [0000]  <idle>                              1.380      0.000      0.452 
    2146.785190 [0000]  rcu_preempt[17]                    11.998      0.007      0.010 
    2146.786206 [0002]  <idle>                              0.110      0.000      1.160 
    2146.786207 [0003]  :15612[15612]                       0.000      0.000      1.367 
    2146.786243 [0002]  flanneld[2305/2158]                 1.224      0.006      0.037 
    2146.786258 [0002]  <idle>                              0.037      0.000      0.014 
    2146.786265 [0002]  flanneld[2172/2158]                 1.212      0.005      0.006 
    2146.786315 [0002]  <idle>                              0.006      0.000      0.050 
    2146.786322 [0002]  flanneld[2305/2158]                 0.071      0.003      0.007 
    2146.786374 [0002]  <idle>                              0.007      0.000      0.052 
    2146.786377 [0003]  flanneld[2171/2158]                 1.409      0.025      0.170 
    2146.786470 [0003]  <idle>                              1.538      0.000      0.093 
    2146.786511 [0003]  flanneld[2171/2158]                 0.093      0.007      0.040 
    2146.787714 [0003]  <idle>                              0.040      0.000      1.202 
    2146.787715 [0002]  :15613[15613]                       0.000      0.000      1.340 
    2146.787767 [0003]  flanneld[2171/2158]                 1.202      0.006      0.053 
    2146.787790 [0003]  flanneld[2305/2158]                 1.444      0.078      0.022 
    2146.787800 [0003]  flanneld[2339/2158]                 2.752      0.055      0.010 
    2146.787835 [0003]  <idle>                              0.086      0.000      0.034 
    2146.787842 [0003]  flanneld[2305/2158]                 0.044      0.004      0.006 
    2146.787897 [0003]  <idle>                              0.006      0.000      0.055 
    2146.787899 [0002]  flanneld[2172/2158]                 1.450      1.225      0.184 
    2146.787992 [0002]  <idle>                              1.524      0.000      0.092 
    2146.788030 [0002]  flanneld[2172/2158]                 0.092      0.008      0.037 
    2146.789219 [0000]  <idle>                              0.010      0.000      4.029 
    2146.789226 [0000]  ksoftirqd/0[16]                     0.000      0.003      0.006 
    2146.789252 [0000]  kworker/0:1-eve[10]              1548.056      0.014      0.026 
    2146.789331 [0000]  flanneld[2339/2158]                 1.452      1.241      0.079 
    2146.789337 [0002]  <idle>                              0.037      0.000      1.307 
    2146.789338 [0003]  :15614[15614]                       0.000      0.000      1.441 
    2146.789342 [0000]  flanneld[2171/2158]                 1.564      0.062      0.010 
    2146.789378 [0002]  flanneld[2172/2158]                 1.307      0.006      0.040 
    2146.789384 [0000]  <idle>                              0.122      0.000      0.042 
    2146.789390 [0000]  flanneld[2171/2158]                 0.042      0.007      0.005 
    2146.789435 [0002]  <idle>                              0.040      0.000      0.056 
    2146.789442 [0002]  flanneld[2172/2158]                 0.056      0.004      0.007 
    2146.789490 [0000]  <idle>                              0.005      0.000      0.100 
    2146.789493 [0003]  flanneld[2305/2158]                 1.496      0.024      0.154 
    2146.789589 [0003]  <idle>                              1.595      0.000      0.095 
    2146.789624 [0003]  flanneld[2305/2158]                 0.095      0.007      0.035 
    2146.790827 [0003]  <idle>                              0.035      0.000      1.203 
    2146.790843 [0002]  <idle>                              0.007      0.000      1.400 
    2146.790851 [0003]  flanneld[2170/2158]                10.043      0.005      0.023 
    2146.790874 [0000]  :15615[15615]                       0.000      0.000      1.384 
    2146.790874 [0003]  flanneld[2171/2158]                 1.461      1.245      0.023 
    2146.790890 [0002]  flanneld[2172/2158]                 1.400      0.007      0.047 
    2146.790982 [0003]  <idle>                              0.046      0.000      0.108 
    2146.790990 [0003]  flanneld[2171/2158]                 0.108      0.004      0.007 
    2146.791043 [0003]  <idle>                              0.007      0.000      0.053 
    2146.791046 [0000]  flanneld[2305/2158]                 1.249      0.023      0.171 
    2146.791138 [0000]  <idle>                              1.556      0.000      0.092 
    2146.791160 [0002]  <idle>                              0.047      0.000      0.269 
    2146.791166 [0002]  flanneld[2172/2158]                 0.269      0.004      0.005 
    2146.791170 [0000]  flanneld[2305/2158]                 0.092      0.007      0.031 
    2146.791222 [0002]  <idle>                              0.005      0.000      0.055 
    2146.791230 [0000]  <idle>                              0.031      0.000      0.060 
    2146.791243 [0002]  flanneld[2172/2158]                 0.055      0.003      0.021 
    2146.791244 [0000]  flanneld[2339/2158]                 1.898      0.005      0.014 
    2146.792462 [0000]  <idle>                              0.014      0.000      1.217 
